key,away,bp_away_0,bp_away_1,bp_away_10,bp_away_11,bp_away_12,bp_away_13,bp_away_14,bp_away_15,bp_away_16,bp_away_17,bp_away_18,bp_away_19,bp_away_2,bp_away_20,bp_away_21,bp_away_22,bp_away_23,bp_away_24,bp_away_25,bp_away_3,bp_away_4,bp_away_5,bp_away_6,bp_away_7,bp_away_8,bp_away_9,bp_home_0,bp_home_1,bp_home_10,bp_home_11,bp_home_12,bp_home_13,bp_home_14,bp_home_15,bp_home_16,bp_home_17,bp_home_18,bp_home_19,bp_home_2,bp_home_20,bp_home_21,bp_home_22,bp_home_23,bp_home_24,bp_home_25,bp_home_3,bp_home_4,bp_home_5,bp_home_6,bp_home_7,bp_home_8,bp_home_9,home
2017/07/18/sdnmlb-colmlb-1,San Diego Padres,534812,453385,572362.0,488748.0,489446.0,543184.0,659275.0,664208.0,600526.0,572308.0,,,571473,,,,,,,543506,607067,502239,543272,606131,489334,468504.0,608566,592351,543734.0,543475.0,459429.0,518813.0,,,,,,,445197,,,,,,,656546,623184,545064,518452,493603,607536,622608,Colorado Rockies
2017/07/18/tbamlb-oakmlb-1,Tampa Bay Rays,514981,488984,595032.0,502202.0,458584.0,605483.0,541640.0,552640.0,592473.0,517008.0,,,543606,,,,,,,542882,622098,607188,543135,502042,474521,502171.0,605254,572728,640455.0,434672.0,595014.0,433586.0,521230.0,,,,,,543243,,,,,,,543056,501563,446099,592811,594943,621112,605135,Oakland Athletics
2017/07/18/wasmlb-anamlb-1,Washington Nationals,461829,594840,430599.0,429719.0,425492.0,448281.0,,,,,,,605452,,,,,,,424144,606983,544836,458006,543699,453286,544931.0,456696,445060,502032.0,572070.0,501625.0,445926.0,453284.0,592135.0,641871.0,,,,572140,,,,,,,457732,607374,571760,592170,433589,500724,622161,Los Angeles Angels
2017/07/18/clemlb-sfnmlb-1,Cleveland Indians,545333,594736,453192.0,592102.0,,,,,,,,,446372,,,,,,,457429,607320,471911,458708,519096,605182,543766.0,502188,519043,621389.0,519326.0,473879.0,,,,,,,,595345,,,,,,,592612,518715,518516,502004,519293,430912,605195,San Francisco Giants
2017/07/19/chnmlb-atlmlb-1,Chicago Cubs,605218,453562,493157.0,467008.0,444468.0,,,,,,,,488846,,,,,,,451584,500779,474463,452657,407793,543557,518748.0,592570,656794,518693.0,285079.0,571521.0,542432.0,527055.0,571871.0,,,,,448802,,,,,,,592314,605338,595465,527054,462382,592426,633831,Atlanta Braves
2017/07/19/phimlb-miamlb-1,Philadelphia Phillies,593576,595191,571948.0,620982.0,472610.0,276542.0,,,,,,,605388,,,,,,,453329,450212,605400,502272,592826,476451,601713.0,543408,606424,621295.0,474699.0,,,,,,,,,570632,,,,,,,573109,430661,543045,547749,607457,622217,573185,Miami Marlins
2017/07/19/nyamlb-minmlb-1,New York Yankees,547888,592761,656756.0,643338.0,592454.0,,,,,,,,476454,,,,,,,502085,622663,547973,570666,476589,282332,501381.0,444520,450282,519151.0,594951.0,461833.0,621244.0,608648.0,573124.0,657610.0,,,,445213,,,,,,,606167,542953,502043,429722,279571,543507,112526,Minnesota Twins
2017/07/19/seamlb-houmlb-1,Seattle Mariners,519267,572021,641941.0,621058.0,451596.0,664641.0,572020.0,543883.0,519240.0,621242.0,,,592767,,,,,,,605359,623406,433587,543901,543964,518553,543208.0,448609,571704,594311.0,571666.0,593140.0,450203.0,642564.0,,,,,,605397,,,,,,,502748,543521,594056,621121,606965,624586,502381,Houston Astros
2017/07/19/sdnmlb-colmlb-1,San Diego Padres,571473,543506,488748.0,659275.0,543184.0,453385.0,534812.0,600526.0,489446.0,,,,607067,,,,,,,502239,543272,606131,664208,489334,468504,572362.0,459429,608566,543475.0,592351.0,545064.0,493603.0,,,,,,,543734,,,,,,,622608,445197,656546,623184,518813,518452,607536,Colorado Rockies
2017/07/19/tbamlb-oakmlb-1,Tampa Bay Rays,514981,488984,517008.0,605483.0,502202.0,458584.0,607188.0,552640.0,592473.0,595032.0,,,541640,,,,,,,543606,542882,622098,543135,502042,474521,502171.0,605254,572728,640455.0,543243.0,543056.0,521230.0,433586.0,,,,,,501563,,,,,,,446099,592811,594943,595014,621112,434672,605135,Oakland Athletics
2017/07/19/clemlb-sfnmlb-1,Cleveland Indians,545333,594736,457429.0,543766.0,,,,,,,,,592102,,,,,,,446372,607320,458708,519096,605182,471911,580792.0,502188,519043,595345.0,518715.0,473879.0,,,,,,,,592612,,,,,,,518516,621389,519293,519326,605195,430912,502004,San Francisco Giants
2017/07/19/milmlb-pitmlb-1,Milwaukee Brewers,543746,623352,606930.0,608349.0,453172.0,,,,,,,,448614,,,,,,,519076,490063,518468,543118,608718,448855,605200.0,592866,553878,519263.0,453265.0,,,,,,,,,543339,,,,,,,592791,641771,453281,501697,467100,543037,504379,Pittsburgh Pirates
2017/07/19/texmlb-balmlb-1,Texas Rangers,600917,502212,592222.0,527048.0,456713.0,502026.0,276351.0,,,,,,475115,,,,,,,506433,518617,501817,430935,456167,592346,488768.0,612434,501957,571710.0,643354.0,,,,,,,,,605164,,,,,,,503285,502154,489119,542960,434622,542947,592332,Baltimore Orioles
2017/07/19/arimlb-cinmlb-1,Arizona Diamondbacks,643327,592662,605151.0,605177.0,545332.0,519008.0,,,,,,,571578,,,,,,,407845,643355,592836,543331,571946,425844,407822.0,456701,543101,571561.0,621072.0,276520.0,534947.0,593974.0,628452.0,547179.0,,,,607219,,,,,,,605232,622491,502028,596331,554374,592879,519322,Cincinnati Reds
2017/07/19/slnmlb-nynmlb-1,St. Louis Cardinals,593372,435043,543779.0,592815.0,493200.0,,,,,,,,544928,,,,,,,458681,446399,608379,572096,621052,502190,605154.0,607625,592789,592340.0,572831.0,594798.0,623149.0,460283.0,592665.0,,,,,519166,,,,,,,544727,606160,554430,543548,571927,570663,477569,New York Mets
2017/07/19/tormlb-bosmlb-1,Toronto Blue Jays,462136,532077,571901.0,544759.0,592717.0,491624.0,,,,,,,542924,,,,,,,457918,607352,608678,573186,592130,434538,572193.0,598264,456034,453214.0,592804.0,519141.0,592390.0,664701.0,,,,,,519144,,,,,,,605476,606273,450729,519242,593958,573016,518886,Boston Red Sox
2017/07/19/lanmlb-chamlb-1,Los Angeles Dodgers,445276,554340,501593.0,451661.0,489265.0,628317.0,548389.0,,,,,,435221,,,,,,,448179,622072,477132,431148,592779,453344,520980.0,500872,474029,571476.0,571787.0,573668.0,643329.0,,,,,,,502706,,,,,,,460059,461325,456068,448306,461872,543359,607074,Chicago White Sox
2017/07/19/detmlb-kcamlb-1,Detroit Tigers,518445,605242,541652.0,458677.0,,,,,,,,,571510,,,,,,,519455,543935,621385,572888,599683,434671,434378.0,450306,501985,518397.0,493247.0,465657.0,516969.0,641838.0,,,,,,475243,,,,,,,456379,501992,621381,453178,518633,491703,434628,Kansas City Royals
2017/07/19/wasmlb-anamlb-1,Washington Nationals,429719,425492,461829.0,430599.0,458006.0,544836.0,,,,,,,594840,,,,,,,448281,605452,424144,606983,543699,453286,544931.0,445060,572140,502032.0,453284.0,572070.0,641871.0,543542.0,456696.0,501625.0,,,,457732,,,,,,,445926,607374,571760,592170,433589,500724,592135,Los Angeles Angels
2017/07/20/slnmlb-nynmlb-1,St. Louis Cardinals,593372,543779,605154.0,458681.0,621199.0,446399.0,572096.0,,,,,,435043,,,,,,,592815,544928,493200,502190,425794,608379,621052.0,592789,544727,623149.0,519294.0,572831.0,607625.0,592340.0,592665.0,,,,,606160,,,,,,,460283,554430,594798,543548,571927,570663,477569,New York Mets
2017/07/20/arimlb-cinmlb-1,Arizona Diamondbacks,545332,571863,605177.0,571578.0,543331.0,407845.0,,,,,,,425844,,,,,,,643327,592662,643355,571946,407822,519008,605151.0,456701,543101,593974.0,276520.0,547179.0,622491.0,571561.0,519322.0,554374.0,,,,607219,,,,,,,605232,502028,596331,628452,534947,592879,621072,Cincinnati Reds
2017/07/20/milmlb-pitmlb-1,Milwaukee Brewers,543746,623352,519076.0,543118.0,518468.0,,,,,,,,606930,,,,,,,448614,490063,605200,608718,608349,448855,453172.0,519263,592866,504379.0,553878.0,,,,,,,,,543037,,,,,,,641771,501697,467100,453265,592791,453281,543339,Pittsburgh Pirates
2017/07/20/tormlb-bosmlb-1,Toronto Blue Jays,462136,542924,607352.0,592130.0,572193.0,532077.0,,,,,,,457918,,,,,,,592717,573186,571901,491624,544759,434538,608678.0,598264,456034,592804.0,450729.0,472551.0,664701.0,573016.0,519443.0,,,,,519144,,,,,,,519141,605476,606273,519242,593958,518886,453214,Boston Red Sox
2017/07/20/texmlb-balmlb-1,Texas Rangers,605309,527048,592346.0,488768.0,592222.0,430935.0,502026.0,600917.0,,,,,502212,,,,,,,475115,506433,276351,518617,456713,501817,456167.0,643354,592332,542960.0,502154.0,,,,,,,,,501957,,,,,,,605164,571710,434622,542947,489119,612434,503285,Baltimore Orioles
2017/07/20/detmlb-kcamlb-1,Detroit Tigers,571510,541652,621385.0,543935.0,,,,,,,,,519455,,,,,,,572888,434378,599683,434671,458677,605242,518445.0,450306,475243,518633.0,501985.0,491703.0,456379.0,641838.0,,,,,,465657,,,,,,,501992,516969,621381,453178,518397,434628,493247,Kansas City Royals
2017/07/20/nyamlb-seamlb-1,New York Yankees,547888,592761,622663.0,476454.0,547973.0,,,,,,,,592454,,,,,,,502085,643338,570666,476589,282332,656756,501381.0,519267,572020,641941.0,621058.0,451596.0,664641.0,433587.0,572021.0,543964.0,605428.0,,,592767,,,,,,,605359,543883,623406,543901,621242,518553,519240,Seattle Mariners
2017/07/20/atlmlb-lanmlb-1,Atlanta Braves,592570,656794,633831.0,518693.0,592314.0,571521.0,527055.0,462382.0,,,,,448802,,,,,,,605338,595465,285079,527054,571871,542432,592426.0,445276,554340,548389.0,435221.0,501593.0,453344.0,592779.0,,,,,,448179,,,,,,,622072,477132,431148,594795,628317,520980,451661,Los Angeles Dodgers
2017/07/20/sdnmlb-sfnmlb-1,San Diego Padres,534812,453385,659275.0,489446.0,543184.0,468504.0,488748.0,543272.0,543506.0,,,,571473,,,,,,,607067,502239,606131,664208,489334,572362,600526.0,502188,473879,518516.0,502004.0,605195.0,,,,,,,,519043,,,,,,,595345,592612,518715,621389,519293,430912,519326,San Francisco Giants
2017/07/21/slnmlb-chnmlb-1,St. Louis Cardinals,425794,446399,621199.0,543779.0,493200.0,,,,,,,,458681,,,,,,,608379,544928,572096,621052,605154,593372,435043.0,488846,451584,605218.0,444468.0,518748.0,,,,,,,,493157,,,,,,,500779,474463,452657,407793,543557,453562,467008,Chicago Cubs
2017/07/21/houmlb-balmlb-1,Houston Astros,448609,450203,593140.0,624586.0,606965.0,571704.0,,,,,,,605397,,,,,,,502748,502381,594311,543521,594056,621121,571666.0,643354,592332,542947.0,612434.0,,,,,,,,,501957,,,,,,,605164,571710,503285,502154,489119,542960,434622,Baltimore Orioles
2017/07/21/milmlb-phimlb-1,Milwaukee Brewers,606930,519076,448614.0,543746.0,623352.0,,,,,,,,518468,,,,,,,605200,543118,608718,608349,448855,453172,490063.0,571948,595191,276542.0,605400.0,450212.0,593576.0,,,,,,,605388,,,,,,,453329,502272,620982,592826,472610,601713,476451,Philadelphia Phillies
2017/07/21/miamlb-cinmlb-1,Miami Marlins,543408,621295,547749.0,607457.0,573109.0,,,,,,,,623395,,,,,,,573185,606424,430661,543045,474699,622217,570632.0,543101,607219,621072.0,276520.0,547179.0,456701.0,593974.0,519322.0,502028.0,,,,605232,,,,,,,622491,596331,628452,554374,534947,592879,571561,Cincinnati Reds
2017/07/21/oakmlb-nynmlb-1,Oakland Athletics,605254,521230,543056.0,595014.0,593423.0,446099.0,,,,,,,543243,,,,,,,501563,592811,433586,434672,605135,640455,621112.0,607625,592789,571927.0,570663.0,623149.0,592340.0,592665.0,460283.0,,,,,544727,,,,,,,606160,554430,594798,543548,477569,519294,572831,New York Mets
2017/07/21/texmlb-tbamlb-1,Texas Rangers,605309,527048,430935.0,456167.0,592346.0,488768.0,506433.0,592222.0,,,,,502026,,,,,,,600917,502212,475115,276351,518617,456713,501817.0,514981,488984,474521.0,595032.0,552640.0,605483.0,458584.0,502171.0,517008.0,502202.0,,,541640,,,,,,,543606,542882,622098,607188,592473,543135,502042,Tampa Bay Rays
2017/07/21/tormlb-clemlb-1,Toronto Blue Jays,532077,457918,462136.0,571901.0,542924.0,491624.0,,,,,,,607352,,,,,,,592717,608678,573186,592130,434538,572193,544759.0,594736,592102,607320.0,,,,,,,,,,446372,,,,,,,471911,458708,605182,545333,621397,543766,519096,Cleveland Indians
2017/07/21/detmlb-minmlb-1,Detroit Tigers,518445,605242,541652.0,458677.0,,,,,,,,,571510,,,,,,,519455,543935,434378,599683,434671,621385,572888.0,573124,450282,594951.0,461833.0,429722.0,279571.0,542953.0,608648.0,444520.0,,,,445213,,,,,,,606167,502043,543507,621244,112526,519151,657610,Minnesota Twins
2017/07/21/chamlb-kcamlb-1,Chicago White Sox,643329,474029,500872.0,543359.0,461872.0,461325.0,,,,,,,502706,,,,,,,573668,460059,456068,571476,607074,571787,448306.0,450306,641838,501985.0,493247.0,465657.0,516969.0,491703.0,,,,,,475243,,,,,,,456379,501992,621381,518633,434628,453178,518397,Kansas City Royals
2017/07/21/pitmlb-colmlb-1,Pittsburgh Pirates,519263,504379,592866.0,501697.0,,,,,,,,,553878,,,,,,,543037,543339,592791,641771,453281,467100,453265.0,459429,622608,543475.0,623184.0,445197.0,545064.0,,,,,,,608566,,,,,,,518813,518452,493603,592351,607536,543734,656546,Colorado Rockies
2017/07/21/wasmlb-arimlb-1,Washington Nationals,461829,448281,594840.0,425492.0,544836.0,,,,,,,,605452,,,,,,,424144,606983,458006,543699,544931,453286,430599.0,545332,571863,605177.0,605151.0,407822.0,407845.0,,,,,,,425844,,,,,,,592662,571578,643355,543331,571946,519008,643327,Arizona Diamondbacks
2017/07/21/bosmlb-anamlb-1,Boston Red Sox,456034,519144,592804.0,519242.0,573016.0,598264.0,,,,,,,519141,,,,,,,605476,606273,664701,450729,593958,518886,453214.0,456696,572140,572070.0,445060.0,433589.0,501625.0,641871.0,592135.0,,,,,457732,,,,,,,445926,607374,571760,592170,500724,502032,453284,Los Angeles Angels
2017/07/21/atlmlb-lanmlb-1,Atlanta Braves,656794,592314,592426.0,633831.0,518693.0,448802.0,571871.0,592570.0,,,,,605338,,,,,,,595465,285079,527054,527055,462382,542432,571521.0,445276,554340,548389.0,594795.0,501593.0,451661.0,,,,,,,448179,,,,,,,477132,431148,592779,453344,628317,520980,622072,Los Angeles Dodgers
2017/07/21/nyamlb-seamlb-1,New York Yankees,547888,592761,502085.0,476454.0,476589.0,,,,,,,,622663,,,,,,,547973,643338,570666,656756,501381,282332,592454.0,519267,475479,621242.0,543964.0,518553.0,519240.0,451596.0,664641.0,621058.0,641941.0,,,572021,,,,,,,572020,592767,605359,543883,623406,433587,543901,Seattle Mariners
2017/07/21/sdnmlb-sfnmlb-1,San Diego Padres,534812,453385,502239.0,489334.0,488748.0,489446.0,543272.0,543506.0,664208.0,,,,571473,,,,,,,607067,606131,468504,572362,600526,659275,543184.0,519043,518516,473879.0,502004.0,605195.0,,,,,,,,621389,,,,,,,519293,430912,502188,592612,518715,519326,595345,San Francisco Giants
2017/07/22/sdnmlb-sfnmlb-1,San Diego Padres,453385,543506,543184.0,606131.0,571473.0,489446.0,488748.0,600526.0,534812.0,,,,607067,,,,,,,502239,543272,664208,489334,468504,572362,659275.0,502188,518715,473879.0,519326.0,592612.0,,,,,,,,518516,,,,,,,621389,502004,519293,430912,605195,519043,544150,San Francisco Giants
2017/07/22/slnmlb-chnmlb-1,St. Louis Cardinals,493200,593372,605154.0,425794.0,621199.0,446399.0,,,,,,,543779,,,,,,,502190,435043,458681,608379,544928,572096,621052.0,605218,453562,407793.0,543557.0,452657.0,451584.0,,,,,,,488846,,,,,,,493157,570240,500779,444468,474463,467008,518748,Chicago Cubs
2017/07/22/houmlb-balmlb-1,Houston Astros,448609,571704,543521.0,642564.0,502381.0,605397.0,,,,,,,450203,,,,,,,502748,621121,606965,624586,594311,571666,593140.0,612434,592332,643354.0,542960.0,,,,,,,,,605164,,,,,,,502154,489119,434622,542947,501957,503285,571710,Baltimore Orioles
2017/07/22/milmlb-phimlb-1,Milwaukee Brewers,543746,623352,453172.0,606930.0,608349.0,,,,,,,,448614,,,,,,,519076,490063,518468,605200,448855,608718,543118.0,595191,453329,476451.0,605388.0,571948.0,593576.0,,,,,,,450212,,,,,,,605400,502272,620982,592826,472610,601713,276542,Philadelphia Phillies
2017/07/22/detmlb-minmlb-1,Detroit Tigers,518445,605242,621385.0,541652.0,,,,,,,,,571510,,,,,,,543935,572888,434378,434671,458677,519455,599683.0,444520,450282,657610.0,594951.0,461833.0,608648.0,502043.0,573124.0,445213.0,,,,606167,,,,,,,542953,429722,279571,543507,621244,112526,519151,Minnesota Twins
2017/07/22/miamlb-cinmlb-1,Miami Marlins,573185,543408,607457.0,547749.0,573109.0,,,,,,,,570632,,,,,,,430661,474699,543045,623395,622217,621295,606424.0,456701,543101,621072.0,593974.0,276520.0,596112.0,547179.0,592879.0,628452.0,,,,607219,,,,,,,605232,622491,502028,596331,534947,519322,571561,Cincinnati Reds
2017/07/22/oakmlb-nynmlb-1,Oakland Athletics,605254,543243,595014.0,521230.0,543056.0,501563.0,,,,,,,446099,,,,,,,592811,593423,433586,621112,434672,605135,640455.0,607625,592789,592340.0,554430.0,519294.0,572831.0,570663.0,,,,,,592665,,,,,,,544727,606160,460283,594798,543548,477569,623149,New York Mets
2017/07/22/texmlb-tbamlb-1,Texas Rangers,527048,502026,456167.0,592346.0,488768.0,600917.0,605309.0,592222.0,,,,,502212,,,,,,,475115,506433,276351,518617,456713,501817,430935.0,514981,543606,517008.0,552640.0,605483.0,502202.0,458584.0,502042.0,488984.0,541640.0,,,542882,,,,,,,622098,607188,592473,543135,474521,502171,595032,Tampa Bay Rays
2017/07/22/tormlb-clemlb-1,Toronto Blue Jays,462136,532077,573186.0,572193.0,607352.0,592130.0,,,,,,,457918,,,,,,,608678,434538,501925,571901,627262,491624,544759.0,545333,594736,592102.0,543766.0,,,,,,,,,446372,,,,,,,621397,471911,458708,519096,605182,517593,453192,Cleveland Indians
2017/07/22/chamlb-kcamlb-1,Chicago White Sox,500872,474029,460059.0,571787.0,573668.0,643329.0,,,,,,,502706,,,,,,,461325,456068,571476,607074,448306,461872,543359.0,596001,501985,434628.0,450306.0,518397.0,493247.0,465657.0,456379.0,,,,,641838,,,,,,,475243,501992,516969,621381,453178,518633,491703,Kansas City Royals
2017/07/22/pitmlb-colmlb-1,Pittsburgh Pirates,592866,504379,641771.0,519263.0,643230.0,,,,,,,,553878,,,,,,,543037,543339,592791,453281,501697,467100,453265.0,622608,445197,543475.0,608566.0,459429.0,518813.0,,,,,,,656546,,,,,,,623184,545064,518452,493603,592351,607536,543734,Colorado Rockies
2017/07/22/wasmlb-arimlb-1,Washington Nationals,429719,461829,430599.0,543699.0,425492.0,448281.0,,,,,,,594840,,,,,,,605452,424144,606983,544836,458006,453286,544931.0,425844,643327,543331.0,407822.0,545332.0,605177.0,,,,,,,592662,,,,,,,571578,407845,643355,571946,519008,605151,607455,Arizona Diamondbacks
2017/07/22/bosmlb-anamlb-1,Boston Red Sox,598264,519144,453214.0,592804.0,456034.0,592390.0,664701.0,,,,,,519141,,,,,,,605476,606273,450729,519242,593958,573016,518886.0,445060,572140,641871.0,501625.0,500724.0,453284.0,456696.0,502032.0,,,,,457732,,,,,,,445926,607374,571760,592170,433589,592135,572070,Los Angeles Angels
2017/07/22/atlmlb-lanmlb-1,Atlanta Braves,592570,656794,542432.0,571521.0,633831.0,527054.0,518693.0,592426.0,,,,,448802,,,,,,,592314,605338,595465,285079,571871,527055,462382.0,445276,554340,548389.0,448179.0,520980.0,453344.0,,,,,,,622072,,,,,,,477132,431148,594795,592779,628317,501593,451661,Los Angeles Dodgers
2017/07/22/nyamlb-seamlb-1,New York Yankees,592761,476454,502085.0,592454.0,476589.0,,,,,,,,622663,,,,,,,547973,570666,282332,656756,501381,547888,643338.0,519267,572021,451596.0,664641.0,518553.0,475479.0,519240.0,543883.0,621242.0,543964.0,,,572020,,,,,,,592767,605359,623406,433587,543901,641941,621058,Seattle Mariners
2017/07/23/miamlb-cinmlb-1,Miami Marlins,573185,606424,621295.0,623395.0,430661.0,,,,,,,,570632,,,,,,,573109,474699,543045,547749,607457,622217,543408.0,456701,543101,571561.0,621072.0,593974.0,276520.0,607219.0,547179.0,628452.0,,,,605232,,,,,,,622491,596112,502028,596331,534947,592879,519322,Cincinnati Reds
2017/07/23/oakmlb-nynmlb-1,Oakland Athletics,521230,543243,605254.0,543056.0,595014.0,433586.0,,,,,,,501563,,,,,,,446099,592811,593423,621112,434672,605135,640455.0,592789,607625,592340.0,572831.0,606160.0,477569.0,519294.0,,,,,,592665,,,,,,,544727,460283,594798,543548,571927,570663,623149,New York Mets
2017/07/23/texmlb-tbamlb-1,Texas Rangers,605309,527048,592222.0,475115.0,501817.0,456713.0,276351.0,600917.0,,,,,502026,,,,,,,502212,506433,518617,430935,456167,592346,488768.0,514981,542882,605483.0,458584.0,543606.0,541640.0,592473.0,488984.0,502202.0,552640.0,,,622098,,,,,,,607188,543135,502042,474521,502171,595032,517008,Tampa Bay Rays
2017/07/23/tormlb-clemlb-1,Toronto Blue Jays,462136,532077,544759.0,457918.0,501925.0,627262.0,,,,,,,607352,,,,,,,608678,573186,592130,434538,572193,571901,491624.0,545333,594736,580792.0,621397.0,,,,,,,,,543766,,,,,,,517593,592102,471911,458708,519096,605182,446372,Cleveland Indians
2017/07/23/houmlb-balmlb-1,Houston Astros,448609,624586,606965.0,502381.0,,,,,,,,,571704,,,,,,,450203,605397,502748,594311,571666,621121,593140.0,592332,501957,571710.0,502154.0,,,,,,,,,503285,,,,,,,489119,542960,434622,542947,605164,612434,643354,Baltimore Orioles
2017/07/23/milmlb-phimlb-1,Milwaukee Brewers,606930,448614,518468.0,623352.0,503449.0,,,,,,,,519076,,,,,,,490063,605200,543118,608718,608349,453172,448855.0,593576,571948,595191.0,450212.0,276542.0,472610.0,,,,,,,605388,,,,,,,453329,605400,502272,620982,592826,601713,476451,Philadelphia Phillies
2017/07/23/detmlb-minmlb-1,Detroit Tigers,518445,605242,541652.0,458677.0,,,,,,,,,519455,,,,,,,543935,621385,434378,599683,434671,571510,572888.0,573124,450282,606167.0,657610.0,519151.0,542953.0,608648.0,445213.0,444520.0,,,,502043,,,,,,,429722,279571,543507,621244,112526,594951,461833,Minnesota Twins
2017/07/23/chamlb-kcamlb-1,Chicago White Sox,643329,474029,461872.0,543359.0,500872.0,461325.0,,,,,,,573668,,,,,,,460059,456068,571476,607074,571787,448306,502706.0,450306,596001,475243.0,641838.0,491703.0,501985.0,516969.0,,,,,,456379,,,,,,,465657,501992,453178,518633,518397,434628,493247,Kansas City Royals
2017/07/23/pitmlb-colmlb-1,Pittsburgh Pirates,519263,592866,453281.0,543339.0,501697.0,,,,,,,,504379,,,,,,,553878,643230,543037,592791,641771,453265,467100.0,459429,622608,607536.0,623184.0,493603.0,445197.0,,,,,,,656546,,,,,,,608566,518813,545064,518452,592351,543734,543475,Colorado Rockies
